periodo;sentiment_azure;MeaningCloud;NaturalLan
8;negative;P;neutral
8;mixed;P;positivo
8;negative;P;negativo
8;negative;NEU;neutral
8;positive;N;neutral
8;mixed;P;neutral
8;negative;P;negativo
8;negative;NEU;neutral
8;mixed;P;mixto
8;negative;NEU;negativo
8;neutral;NONE;mixto
8;negative;N+;negativo
8;negative;N;negativo
8;negative;NONE;neutral
8;negative;P;negativo
8;negative;N;negativo
8;negative;P;negativo
8;negative;P;negativo
8;mixed;P;positivo
8;neutral;N;positivo
8;negative;N+;negativo
8;positive;NEU;negativo
8;negative;NEU;positivo
8;negative;P;negativo
8;negative;NEU;positivo
8;negative;NEU;mixto
8;negative;NEU;negativo
8;negative;NEU;neutral
8;negative;P;positivo
8;negative;P;negativo
8;negative;NEU;negativo
8;positive;N;negativo
8;negative;P;negativo
8;negative;P;neutral
8;positive;N;neutral
8;positive;P;positivo
8;mixed;P;positivo
8;neutral;NONE;positivo
8;negative;N;negativo
8;positive;P;positivo
8;negative;N;negativo
8;negative;N;negativo
8;negative;N;neutral
8;negative;P;neutral
8;negative;NEU;negativo
8;negative;N;neutral
8;mixed;NEU;positivo
8;negative;NEU;neutral
8;neutral;P;positivo
8;negative;NEU;positivo
8;negative;N;neutral
8;negative;NEU;neutral
8;negative;N;negativo
8;negative;P;positivo
8;mixed;N;negativo
8;mixed;NEU;neutral
8;negative;N;neutral
8;negative;P+;negativo
8;negative;N;neutral
8;neutral;N;negativo
8;negative;NEU;neutral
8;negative;P;neutral
8;negative;NEU;negativo
8;positive;P;negativo
8;positive;NEU;mixto
8;negative;N;neutral
8;positive;P;positivo
8;negative;NONE;neutral
8;neutral;NONE;positivo
8;negative;N;neutral
8;negative;N;negativo
8;negative;N;negativo
8;mixed;P;positivo
8;negative;N;negativo
8;positive;P;positivo
8;negative;P;negativo
8;negative;NEU;neutral
8;positive;P;positivo
8;negative;N+;negativo
8;mixed;P;neutral
8;neutral;P;positivo
8;negative;NEU;positivo
8;mixed;NEU;positivo
8;negative;NEU;neutral
8;negative;P;mixto
8;negative;N;neutral
8;negative;P;positivo
8;neutral;NONE;positivo
8;negative;N;negativo
8;mixed;N;positivo
8;negative;N;negativo
8;mixed;P;positivo
8;negative;P;neutral
8;negative;N;negativo
8;negative;N;neutral
8;negative;P;neutral
8;negative;N;positivo
8;negative;N;neutral
8;negative;N;negativo
8;negative;N;neutral
8;positive;P;positivo
8;negative;P;negativo
8;mixed;P;positivo
8;negative;N;mixto
8;negative;N;negativo
8;negative;N;negativo
8;negative;P;positivo
8;positive;P;positivo
8;positive;NEU;negativo
8;negative;NEU;positivo
8;positive;NONE;positivo
8;negative;P;neutral
8;negative;N;negativo
8;positive;P;positivo
8;mixed;P;positivo
8;negative;N;neutral
8;positive;NEU;negativo
8;mixed;P;positivo
8;neutral;P;positivo
8;negative;P;mixto
8;mixed;N;positivo
8;positive;N;neutral
8;neutral;P;mixto
8;mixed;P;positivo
8;mixed;N;mixto
8;negative;P;negativo
8;negative;N;negativo
8;positive;NONE;negativo
8;mixed;P;positivo
8;negative;N+;neutral
8;mixed;N;neutral
8;mixed;P;neutral
8;neutral;NONE;positivo
8;negative;N;positivo
8;positive;P;positivo
8;negative;P;mixto
8;negative;N;positivo
8;negative;P;positivo
8;negative;N;positivo
8;mixed;P;mixto
8;positive;N+;positivo
8;mixed;NEU;neutral
8;neutral;NONE;neutral
8;negative;N;negativo
8;negative;N+;neutral
8;negative;N;negativo
8;negative;N+;positivo
8;negative;N;neutral
8;negative;P+;positivo
8;neutral;NONE;neutral
8;negative;N+;negativo
8;negative;P;positivo
8;positive;P+;neutral
8;negative;NEU;neutral
8;negative;NONE;negativo
8;positive;P;negativo
8;negative;N;positivo
8;mixed;P;mixto
8;negative;P;positivo
8;negative;P;neutral
8;negative;N;positivo
8;negative;N;mixto
8;negative;P;negativo
8;negative;N;negativo
8;negative;N;negativo
8;neutral;NONE;negativo
8;positive;P;positivo
8;neutral;P;neutral
8;negative;NEU;positivo
8;positive;P;positivo
8;negative;P;negativo
8;neutral;P;positivo
8;negative;N;positivo
8;mixed;P;positivo
8;negative;N;negativo
8;negative;N;negativo
8;positive;NEU;negativo
8;negative;NEU;negativo
8;negative;P+;negativo
8;negative;NONE;negativo
8;negative;P;negativo
8;negative;P;negativo
8;neutral;P+;neutral
8;positive;P;positivo
8;negative;N;positivo
8;negative;N;positivo
8;positive;P;neutral
8;negative;N;mixto
8;negative;NEU;negativo
8;negative;N+;negativo
8;mixed;P;negativo
8;negative;NEU;negativo
8;mixed;NEU;positivo
8;mixed;N;mixto
8;mixed;P;mixto
8;negative;N;negativo
8;negative;NEU;negativo
8;negative;P;negativo
8;negative;N;negativo
8;negative;N;mixto
8;negative;N;negativo
8;mixed;P;positivo
8;negative;P;negativo
8;negative;NEU;negativo
8;negative;NEU;negativo
8;negative;N;negativo
8;mixed;N;mixto
8;positive;P;positivo
8;negative;P;neutral
8;negative;N+;negativo
8;negative;P;positivo
8;negative;N;negativo
8;negative;P+;negativo
8;negative;N;positivo
8;negative;P;negativo
8;positive;N;positivo
8;negative;NEU;negativo
8;mixed;NEU;positivo
8;positive;P;positivo
8;negative;NEU;negativo
8;negative;N;neutral
8;negative;NEU;positivo
8;neutral;N;positivo
8;negative;N;positivo
8;negative;N;negativo
8;negative;N;negativo
8;positive;P+;positivo
8;negative;N;neutral
8;negative;NEU;positivo
8;mixed;N;positivo
8;positive;N+;positivo
8;negative;N;negativo
8;negative;N;neutral
8;mixed;N;positivo
8;neutral;NONE;positivo
8;negative;N;negativo
8;positive;P;negativo
8;mixed;N;mixto
8;negative;NEU;negativo
8;positive;N;negativo
8;negative;N;neutral
8;neutral;NEU;negativo
8;negative;N;negativo
8;positive;NEU;positivo
8;negative;NONE;negativo
8;negative;N;negativo
8;negative;NONE;neutral
8;negative;N+;negativo
8;negative;P;negativo
8;neutral;NONE;positivo
8;negative;N+;negativo
8;negative;NEU;negativo
8;negative;NEU;negativo
8;negative;N;positivo
8;negative;P+;negativo
8;negative;P;negativo
8;neutral;P;positivo
8;negative;NEU;negativo
8;negative;N;negativo
8;negative;P;positivo
8;negative;N+;neutral
8;positive;N;mixto
8;negative;P;negativo
8;neutral;N;positivo
8;mixed;P;positivo
8;positive;P;positivo
8;negative;NONE;negativo
8;mixed;N;negativo
8;negative;N;positivo
8;negative;NEU;positivo
8;mixed;NEU;positivo
8;positive;P;positivo
8;neutral;N;positivo
8;mixed;N+;mixto
8;negative;N;neutral
8;negative;N+;negativo
8;mixed;P;positivo
8;negative;NEU;mixto
8;positive;N;positivo
8;positive;P;neutral
8;negative;N;neutral
8;negative;NEU;neutral
8;negative;P+;negativo
8;mixed;P;neutral
8;mixed;N;mixto
8;negative;P;positivo
8;negative;NEU;negativo
8;negative;P;positivo
8;negative;N;negativo
8;neutral;P;neutral
8;negative;N;positivo
8;neutral;P;neutral
8;negative;NEU;negativo
8;positive;P;positivo
8;negative;N;negativo
8;neutral;N+;neutral
8;mixed;NEU;positivo
8;negative;P;neutral
8;mixed;N;negativo
8;negative;P;negativo
8;negative;P;positivo
8;positive;P;positivo
8;positive;P;positivo
8;negative;NEU;positivo
8;negative;N;negativo
8;negative;N+;positivo
8;positive;P;positivo
8;negative;NEU;neutral
8;negative;NEU;negativo
8;mixed;N;mixto
8;mixed;P;mixto
8;negative;P+;positivo
8;positive;P;neutral
8;negative;N;negativo
8;negative;P+;neutral
8;mixed;P;positivo
8;positive;NEU;negativo
8;negative;P;neutral
8;negative;N;negativo
8;negative;N+;neutral
8;negative;NEU;negativo
8;neutral;NONE;neutral
8;negative;P;negativo
8;positive;P;positivo
8;neutral;NONE;positivo
8;negative;NEU;positivo
8;positive;P;negativo
8;positive;P;positivo
8;neutral;NONE;positivo
8;positive;P;neutral
8;mixed;P;negativo
8;mixed;N;mixto
8;neutral;N;neutral
8;positive;NEU;positivo
8;negative;P;positivo
8;mixed;P;positivo
8;mixed;NEU;positivo
8;positive;P+;positivo
8;negative;NEU;negativo
8;positive;P;positivo
8;mixed;P;positivo
8;negative;N;mixto
8;negative;P;mixto
8;mixed;NEU;neutral
8;mixed;NEU;mixto
8;neutral;N;neutral
8;mixed;NEU;mixto
8;negative;N;negativo
8;negative;N;negativo
8;negative;P;neutral
8;negative;NEU;mixto
8;neutral;N;neutral
8;negative;N;neutral
8;mixed;P;mixto
8;negative;NEU;positivo
8;mixed;P;mixto
8;negative;NEU;negativo
8;neutral;N;negativo
8;negative;NEU;positivo
8;positive;NEU;positivo
8;negative;P+;negativo
8;negative;N;neutral
8;negative;NEU;positivo
8;negative;NEU;negativo
8;negative;N;positivo
8;neutral;NEU;neutral
8;positive;NEU;neutral
8;neutral;NEU;neutral
8;negative;N;negativo
8;negative;N;positivo
8;neutral;P;positivo
8;negative;N;mixto
8;negative;N;mixto
8;negative;N;neutral
8;mixed;P;positivo
8;negative;NEU;neutral
8;negative;N;negativo
8;negative;N;negativo
8;negative;N;mixto
8;negative;NONE;neutral
8;positive;N;positivo
8;negative;P;mixto
8;negative;NEU;positivo
8;negative;NEU;neutral
8;negative;N;negativo
8;negative;NEU;neutral
8;negative;N;positivo
8;negative;N;negativo
8;negative;NEU;negativo
8;negative;P;mixto
8;negative;N;positivo
8;negative;N;negativo
8;negative;N;positivo
8;negative;N;negativo
8;negative;P;negativo
8;negative;P;positivo
8;mixed;N+;mixto
8;negative;N;negativo
8;positive;P;neutral
8;negative;P+;mixto
8;neutral;P;negativo
8;negative;P;positivo
8;positive;NEU;negativo
8;negative;N;mixto
8;negative;N;negativo
8;neutral;N+;positivo
8;neutral;P;positivo
8;mixed;N;mixto
8;negative;NEU;positivo
8;positive;N;mixto
8;positive;P;positivo
8;negative;P;neutral
8;negative;N;mixto
8;mixed;NEU;positivo
8;negative;N+;negativo
8;negative;N;neutral
8;negative;N;negativo
8;negative;N;negativo
8;mixed;NEU;mixto
8;mixed;P;positivo
8;negative;N;positivo
8;negative;N;negativo
8;negative;NEU;positivo
8;positive;P;neutral
8;positive;P;positivo
8;neutral;NONE;positivo
8;negative;NEU;neutral
8;mixed;N;neutral
8;positive;P;neutral
8;mixed;P;mixto
8;negative;N;negativo
8;negative;N+;neutral
8;mixed;N;mixto
8;negative;N;positivo
8;negative;P;positivo
8;negative;N;negativo
8;negative;NEU;neutral
8;negative;N;negativo
8;negative;N;neutral
8;positive;P;positivo
8;neutral;N;negativo
8;negative;P;negativo
8;negative;N;negativo
8;positive;P;positivo
8;negative;P;positivo
8;negative;P+;negativo
8;mixed;N;neutral
8;negative;N;negativo
8;negative;N;negativo
8;negative;NEU;neutral
8;neutral;NONE;neutral
8;negative;N;negativo
8;mixed;NEU;positivo
8;negative;N;neutral
8;negative;N;mixto
8;negative;NEU;positivo
8;negative;N;neutral
8;negative;N+;negativo
8;negative;P+;negativo
8;mixed;P;positivo
8;negative;NEU;neutral
8;positive;P+;positivo
8;negative;NEU;negativo
8;negative;N+;neutral
8;neutral;NEU;mixto
8;negative;N;negativo
8;mixed;N;positivo
8;neutral;NONE;positivo
8;negative;P;negativo
8;positive;NEU;positivo
8;negative;N;negativo
8;negative;NEU;neutral
8;negative;N;negativo
8;mixed;P;positivo
8;positive;P;negativo
8;neutral;NONE;neutral
8;negative;N;neutral
8;negative;P;negativo
8;negative;N+;mixto
8;negative;P;neutral
8;mixed;P;neutral
8;negative;N;negativo
8;negative;N;neutral
8;negative;N;neutral
8;positive;P;positivo
8;negative;N;negativo
8;mixed;N;negativo
8;negative;N;positivo
8;mixed;N;negativo
8;negative;P;positivo
8;negative;N;positivo
8;neutral;P;neutral
8;negative;N+;negativo
8;negative;N;negativo
8;negative;P;neutral
8;negative;N;neutral
8;mixed;P;positivo
8;negative;P;neutral
8;positive;N;positivo
8;negative;N;negativo
8;negative;N;positivo
8;negative;NEU;positivo
8;positive;NEU;positivo
8;positive;N;negativo
8;mixed;P;positivo
8;positive;P+;positivo
8;negative;N;mixto
8;negative;NEU;positivo
8;negative;N;negativo
8;negative;N;negativo
8;negative;N;neutral
8;negative;N;mixto
8;negative;P;neutral
8;negative;N+;negativo
8;positive;N;positivo
8;mixed;NEU;mixto
8;negative;N;neutral
8;positive;P;neutral
8;mixed;P+;neutral
8;negative;N;neutral
8;positive;N;neutral
8;negative;N;neutral
8;negative;N;negativo
8;negative;N+;positivo
8;mixed;P;positivo
8;negative;N;neutral
8;negative;N;negativo
8;negative;N;negativo
8;negative;N;negativo
8;positive;P;positivo
8;negative;N;negativo
8;negative;N;positivo
8;negative;P;neutral
8;negative;P+;positivo
8;negative;N;negativo
8;negative;N;positivo
8;mixed;N;positivo
8;negative;N;neutral
8;mixed;P;positivo
8;negative;N;neutral
8;positive;NEU;negativo
8;mixed;N;positivo
8;negative;N;mixto
8;positive;P;neutral
8;positive;N;positivo
8;negative;NEU;mixto
8;positive;P;negativo
8;negative;P;negativo
8;positive;P;positivo
8;negative;P;negativo
8;negative;NEU;neutral
8;negative;N;neutral
8;negative;N;positivo
8;mixed;P;negativo
8;negative;N+;negativo
8;negative;NONE;negativo
8;negative;N;negativo
8;positive;NEU;positivo
8;negative;P;negativo
8;negative;N;positivo
8;neutral;N;positivo
8;positive;NEU;positivo
8;negative;P;negativo
8;negative;N;positivo
8;mixed;P;positivo
8;negative;N;negativo
8;neutral;NEU;negativo
8;negative;N;positivo
8;mixed;NEU;positivo
8;neutral;NONE;positivo
8;negative;P;positivo
8;mixed;NEU;positivo
8;negative;N;neutral
8;negative;N;mixto
8;negative;P;negativo
8;negative;P;negativo
8;negative;N;negativo
8;mixed;P;positivo
8;mixed;N;positivo
8;positive;P;positivo
8;neutral;NONE;positivo
8;negative;NEU;negativo
8;positive;N;positivo
8;neutral;NONE;positivo
8;positive;NEU;positivo
8;mixed;NEU;mixto
8;mixed;N;neutral
8;negative;N;neutral
8;mixed;P;positivo
8;negative;N;mixto
8;negative;N;negativo
8;mixed;N;positivo
8;mixed;N;neutral
8;positive;P;positivo
8;negative;N;negativo
8;mixed;N;positivo
8;positive;P;neutral
8;negative;P;positivo
8;negative;N;negativo
8;negative;N;positivo
8;negative;P;positivo
8;positive;P;neutral
8;mixed;NEU;mixto
8;negative;P;positivo
8;negative;N;positivo
8;negative;P;positivo
8;mixed;NEU;positivo
8;negative;N+;positivo
8;negative;P;neutral
8;negative;N;negativo
8;positive;NEU;positivo
8;negative;N;neutral
8;mixed;N;mixto
8;negative;P;negativo
8;negative;P;negativo
8;neutral;NONE;neutral
8;negative;N;negativo
8;negative;N;negativo
8;negative;N+;neutral
8;positive;P;positivo
8;mixed;NEU;positivo
8;mixed;P;mixto
8;mixed;NEU;negativo
8;mixed;NEU;positivo
8;negative;N;negativo
8;negative;NEU;positivo
8;negative;N;positivo
8;negative;P;neutral
8;mixed;N+;positivo
8;negative;N+;negativo
8;mixed;N;positivo
8;neutral;NONE;neutral
8;mixed;N;mixto
8;negative;N;positivo
8;neutral;NONE;neutral
8;negative;N+;negativo
8;positive;P;positivo
8;negative;N;neutral
8;negative;P;negativo
8;negative;P;negativo
8;negative;P;negativo
8;negative;NEU;negativo
8;negative;P;negativo
8;negative;N;mixto
8;negative;N;positivo
8;negative;P+;negativo
8;negative;NEU;negativo
8;positive;P;negativo
8;positive;P;positivo
8;negative;P;positivo
8;positive;P;negativo
8;negative;N;negativo
8;negative;N;neutral
8;positive;N;neutral
8;negative;NEU;negativo
8;mixed;N;positivo
8;negative;NEU;negativo
8;negative;N;mixto
8;negative;N;mixto
8;negative;N;neutral
8;mixed;P;positivo
8;negative;NONE;negativo
8;negative;NONE;neutral
8;mixed;N;neutral
8;negative;P;neutral
8;mixed;N;negativo
8;mixed;N;mixto
8;negative;N+;positivo
8;negative;NEU;positivo
8;negative;P;positivo
8;neutral;N+;positivo
8;neutral;NONE;positivo
8;negative;N;neutral
8;mixed;N;mixto
8;mixed;P;positivo
8;negative;P;negativo
8;negative;P;positivo
8;negative;N;neutral
8;negative;N;neutral
8;negative;N;negativo
8;negative;NEU;neutral
8;neutral;P+;positivo
8;negative;N;neutral
8;negative;NEU;negativo
8;mixed;NEU;mixto
8;positive;NEU;mixto
8;mixed;N;positivo
8;negative;N;negativo
8;mixed;NEU;negativo
8;mixed;N;mixto
8;negative;N+;negativo
8;negative;N;positivo
8;negative;P;negativo
8;negative;N;positivo
8;negative;N;neutral
8;mixed;N;neutral
8;negative;N;positivo
8;negative;N;negativo
8;negative;N;negativo
8;mixed;P;mixto
8;neutral;P;neutral
8;negative;P;neutral
8;negative;NEU;positivo
8;negative;N;positivo
8;positive;NEU;mixto
8;negative;N;negativo
8;positive;P;mixto
8;negative;P+;negativo
8;neutral;N;positivo
8;positive;P;positivo
8;mixed;NEU;positivo
8;mixed;P;negativo
8;negative;NEU;neutral
8;positive;P;positivo
8;positive;P;positivo
8;negative;N;negativo
8;negative;P;positivo
8;negative;P;mixto
8;mixed;P;neutral
8;negative;N;positivo
8;negative;N;negativo
8;negative;P;positivo
8;negative;N;positivo
8;negative;N+;negativo
8;positive;NEU;positivo
8;mixed;NEU;positivo
8;negative;N;positivo
8;negative;P;positivo
8;negative;NEU;positivo
8;negative;P;neutral
8;positive;NONE;neutral
8;negative;N;negativo
8;negative;P;mixto
8;negative;P;positivo
8;negative;P;positivo
8;negative;N;neutral
8;positive;P+;neutral
8;negative;N;neutral
8;negative;N;negativo
8;positive;N;positivo
8;negative;NEU;negativo
8;mixed;P;positivo
8;positive;NONE;negativo
8;negative;N;positivo
8;negative;N;neutral
8;negative;N;positivo
8;negative;N;negativo
8;negative;N;positivo
8;negative;NEU;mixto
8;negative;N;positivo
8;negative;N+;neutral
8;negative;NEU;positivo
8;negative;P;negativo
8;negative;NEU;negativo
8;negative;NEU;negativo
8;negative;N;negativo
8;negative;P;positivo
8;negative;NEU;negativo
8;negative;N;neutral
8;mixed;N;mixto
8;negative;N;mixto
8;negative;NEU;neutral
8;negative;P;negativo
8;positive;P;positivo
8;positive;NEU;negativo
8;negative;P;mixto
8;negative;N;mixto
8;negative;P;neutral
8;negative;P;negativo
8;positive;P+;neutral
8;neutral;NONE;neutral
8;negative;N+;neutral
8;negative;P;negativo
8;positive;NEU;positivo
8;negative;N;negativo
8;negative;P;neutral
8;negative;P;positivo
8;negative;N;positivo
8;mixed;P;positivo
8;negative;N;neutral
8;positive;N;neutral
8;negative;N+;negativo
8;negative;NEU;neutral
8;positive;NEU;positivo
8;negative;N;negativo
8;negative;N;negativo
8;mixed;N;positivo
8;negative;N;negativo
8;mixed;NEU;positivo
8;negative;N+;negativo
8;positive;NONE;positivo
8;neutral;NONE;positivo
8;negative;P;negativo
8;negative;NEU;negativo
8;negative;NEU;neutral
8;negative;N;negativo
8;positive;P;negativo
8;mixed;N;mixto
8;negative;P+;negativo
8;positive;P;negativo
8;positive;P;positivo
8;negative;N;negativo
8;mixed;NEU;positivo
8;negative;P;neutral
8;positive;P;positivo
8;negative;P;mixto
8;positive;NEU;neutral
8;mixed;P;positivo
8;negative;NEU;negativo
8;negative;P;negativo
8;negative;NEU;neutral
8;negative;N;negativo
8;negative;NEU;negativo
8;negative;P;mixto
8;negative;P;neutral
8;positive;P;positivo
8;negative;NONE;negativo
8;negative;P;positivo
8;negative;NEU;negativo
8;negative;N;negativo
8;mixed;P;positivo
8;negative;N+;neutral
8;negative;P;neutral
8;mixed;P;mixto
8;negative;NEU;negativo
8;negative;P;mixto
8;negative;N;positivo
8;negative;P;positivo
8;negative;NEU;negativo
8;negative;N;neutral
8;negative;N;mixto
8;negative;N;neutral
8;negative;NEU;neutral
8;negative;NEU;negativo
8;neutral;N;negativo
8;negative;P;negativo
8;mixed;N+;positivo
8;negative;P+;negativo
8;negative;N;positivo
8;negative;N;negativo
8;negative;P;negativo
8;neutral;P;positivo
8;mixed;P;positivo
8;negative;N;neutral
8;negative;N;negativo
8;negative;N;negativo
8;positive;N;negativo
8;positive;P;positivo
8;negative;P;neutral
8;negative;N+;neutral
8;negative;N;positivo
8;negative;NEU;negativo
8;negative;N+;mixto
8;negative;N;negativo
8;negative;N;neutral
8;mixed;NEU;positivo
8;negative;N;negativo
8;positive;P;positivo
8;negative;NEU;neutral
8;mixed;N;positivo
8;negative;N+;negativo
8;mixed;NEU;positivo
8;negative;P;neutral
8;negative;P;positivo
8;negative;N;negativo
8;negative;NEU;positivo
8;negative;N+;negativo
8;negative;N;negativo
8;negative;N;negativo
8;positive;NEU;positivo
8;negative;N;negativo
8;negative;N+;negativo
8;positive;N;positivo
8;negative;N+;mixto
8;negative;NEU;negativo
8;negative;N;positivo
8;negative;N;neutral
8;positive;P;positivo
8;negative;P;positivo
8;negative;N+;neutral
8;negative;NEU;negativo
8;positive;P;positivo
8;negative;N;neutral
8;negative;NEU;negativo
8;negative;N+;positivo
8;mixed;N;positivo
8;neutral;NONE;positivo
8;negative;NEU;negativo
8;positive;P;neutral
8;mixed;P;positivo
8;mixed;N;mixto
8;positive;P;positivo
8;negative;N+;positivo
8;negative;N;neutral
8;negative;P;neutral
8;neutral;NONE;positivo
8;negative;N;negativo
8;negative;N;mixto
8;negative;N;positivo
8;negative;P;positivo
8;negative;N;positivo
8;positive;P;positivo
8;neutral;P;neutral
8;mixed;NONE;positivo
8;neutral;P;positivo
8;negative;N;negativo
8;mixed;NEU;positivo
8;negative;NEU;negativo
8;mixed;NEU;mixto
8;negative;N;negativo
8;negative;P;negativo
8;negative;N;negativo
8;mixed;NEU;mixto
8;negative;N+;negativo
